2023-08-11 21:03:51,027 - INFO - 13.005
2023-08-11 21:03:53,310 - INFO - 4.38
2023-08-11 21:04:07,615 - INFO - 0.712
2023-08-11 21:04:11,161 - INFO - 2.758
2023-08-11 21:04:12,660 - INFO - 6.422
2023-08-11 21:04:14,078 - INFO - 6.948
2023-08-11 21:04:15,111 - INFO - 10.044
2023-08-11 21:04:17,239 - INFO - 5.277
2023-08-11 21:04:29,337 - INFO - 0.963
2023-08-11 21:04:31,562 - INFO - 3.476
2023-08-11 21:04:32,401 - INFO - 10.887
2023-08-11 21:04:33,186 - INFO - 14.225
2023-08-11 21:04:34,800 - INFO - 6.123
2023-08-11 21:04:36,265 - INFO - 7.893
2023-08-11 21:04:37,309 - INFO - 10.318
2023-08-11 21:04:38,389 - INFO - 8.497
2023-08-11 21:04:39,107 - INFO - 13.643
2023-08-11 21:04:40,218 - INFO - 9.691
2023-08-11 21:04:42,630 - INFO - 4.301
2023-08-11 21:04:44,640 - INFO - 5.888
2023-08-11 21:04:46,291 - INFO - 5.272
2023-08-11 21:04:48,793 - INFO - 4.819
2023-08-11 21:05:07,888 - INFO - 0.595
2023-08-11 21:05:34,447 - INFO - 0.341
2023-08-11 21:05:47,916 - INFO - 0.802
2023-08-11 21:05:51,546 - INFO - 2.283
2023-08-11 21:05:53,240 - INFO - 5.58
2023-08-11 21:05:54,151 - INFO - 10.267
2023-08-11 21:05:55,200 - INFO - 10.584
2023-08-11 21:05:57,324 - INFO - 4.585
2023-08-11 21:05:58,748 - INFO - 7.198
2023-08-11 21:05:59,798 - INFO - 8.936
2023-08-11 21:06:00,970 - INFO - 8.705
2023-08-11 21:06:02,111 - INFO - 9.526
2023-08-11 21:06:02,922 - INFO - 11.187
2023-08-11 21:06:04,106 - INFO - 9.53
2023-08-11 21:06:05,308 - INFO - 8.891
2023-08-11 21:06:07,682 - INFO - 4.734
2023-08-11 21:06:10,248 - INFO - 3.919
2023-08-11 21:06:13,106 - INFO - 3.471
2023-08-11 21:06:15,122 - INFO - 5.122
2023-08-11 21:06:17,808 - INFO - 4.101
2023-08-11 21:06:20,021 - INFO - 4.653
2023-08-11 21:06:23,823 - INFO - 2.97
2023-08-11 21:06:34,161 - INFO - 0.934
2023-08-11 21:06:36,360 - INFO - 4.484
2023-08-11 21:06:37,348 - INFO - 10.594
2023-08-11 21:06:38,637 - INFO - 7.397
2023-08-11 21:06:41,613 - INFO - 4.211
2023-08-11 21:06:43,847 - INFO - 3.942
2023-08-11 21:06:45,024 - INFO - 8.396
2023-08-11 21:06:46,266 - INFO - 9.557
2023-08-11 21:06:47,545 - INFO - 7.365
2023-08-11 21:06:49,271 - INFO - 6.754
2023-08-11 21:06:50,607 - INFO - 8.587
2023-08-11 21:06:52,557 - INFO - 4.964
2023-08-11 21:06:53,985 - INFO - 8.013
2023-08-11 21:06:55,702 - INFO - 5.367
2023-08-11 21:06:57,025 - INFO - 7.457
2023-08-11 21:06:58,684 - INFO - 6.687
2023-08-11 21:07:00,491 - INFO - 5.049
2023-08-11 21:07:01,863 - INFO - 7.257
2023-08-11 21:07:03,007 - INFO - 9.557
